dataset,policy,seed,system,step,corrections,acc_novel,acc_original,pred_secs,correct_secs
banking77,oracle,1,a_gem,1050,990,0.335,0.9325,0.0429,0.6317
banking77,oracle,1,a_gem,1100,1018,0.3775,0.9325,0.0454,0.6493
banking77,oracle,1,a_gem,1150,1044,0.4225,0.93,0.0474,0.6718
banking77,oracle,1,a_gem,1200,1066,0.435,0.93,0.0509,0.6858
banking77,oracle,1,a_gem,1248,1087,0.47,0.925,0.0509,0.7004
banking77,oracle,1,lwf,0,0,0.0,0.9475,0.0,0.0
banking77,oracle,1,lwf,50,50,0.0,0.9475,0.0015,0.014
banking77,oracle,1,lwf,100,100,0.0,0.9475,0.0025,0.0285
banking77,oracle,1,lwf,150,150,0.0,0.9475,0.0025,0.044
banking77,oracle,1,lwf,200,200,0.0,0.95,0.0025,0.0586
banking77,oracle,1,lwf,250,250,0.0,0.9475,0.0045,0.0701
banking77,oracle,1,lwf,300,300,0.0,0.9475,0.007,0.0841
banking77,oracle,1,lwf,350,350,0.0,0.95,0.0085,0.0996
banking77,oracle,1,lwf,400,400,0.0,0.945,0.01,0.1131
banking77,oracle,1,lwf,450,450,0.0,0.945,0.013,0.1286
banking77,oracle,1,lwf,500,500,0.0,0.9475,0.0145,0.1446
banking77,oracle,1,lwf,550,550,0.0,0.945,0.015,0.1607
banking77,oracle,1,lwf,600,600,0.0,0.9475,0.018,0.1757
banking77,oracle,1,lwf,650,650,0.0,0.9475,0.018,0.1942
banking77,oracle,1,lwf,700,700,0.0,0.9425,0.019,0.2102
banking77,oracle,1,lwf,750,750,0.0,0.945,0.0205,0.2257
banking77,oracle,1,lwf,800,800,0.0025,0.9425,0.022,0.2408
banking77,oracle,1,lwf,850,850,0.0025,0.9425,0.025,0.2528
banking77,oracle,1,lwf,900,900,0.01,0.9425,0.0275,0.2718
banking77,oracle,1,lwf,950,949,0.0225,0.94,0.029,0.2888
banking77,oracle,1,lwf,1000,996,0.0275,0.9425,0.031,0.3038
banking77,oracle,1,lwf,1050,1043,0.045,0.9425,0.0325,0.3208
banking77,oracle,1,lwf,1100,1089,0.075,0.9425,0.034,0.3363
banking77,oracle,1,lwf,1150,1132,0.0975,0.9425,0.036,0.3484
banking77,oracle,1,lwf,1200,1178,0.1225,0.9425,0.0365,0.3619
banking77,oracle,1,lwf,1248,1221,0.145,0.945,0.0375,0.3754
banking77,oracle,1,knn_lm,0,0,0.0,0.965,0.0,0.0
banking77,oracle,1,knn_lm,50,44,0.25,0.965,0.021,0.0205
banking77,oracle,1,knn_lm,100,77,0.4175,0.965,0.0453,0.0315
banking77,oracle,1,knn_lm,150,98,0.56,0.965,0.0663,0.041
banking77,oracle,1,knn_lm,200,120,0.65,0.965,0.0928,0.0475
banking77,oracle,1,knn_lm,250,140,0.675,0.965,0.1189,0.0565
banking77,oracle,1,knn_lm,300,166,0.7,0.965,0.1429,0.066
banking77,oracle,1,knn_lm,350,179,0.715,0.965,0.1674,0.071
banking77,oracle,1,knn_lm,400,203,0.7525,0.965,0.1889,0.0801
banking77,oracle,1,knn_lm,450,216,0.77,0.965,0.2139,0.0851
banking77,oracle,1,knn_lm,500,229,0.7775,0.965,0.2394,0.0886
banking77,oracle,1,knn_lm,550,240,0.785,0.965,0.2624,0.0936
banking77,oracle,1,knn_lm,600,252,0.7975,0.965,0.2879,0.0981
banking77,oracle,1,knn_lm,650,265,0.8075,0.965,0.312,0.1031
banking77,oracle,1,knn_lm,700,277,0.815,0.965,0.3345,0.1081
banking77,oracle,1,knn_lm,750,282,0.815,0.965,0.3575,0.1106
banking77,oracle,1,knn_lm,800,292,0.8225,0.965,0.381,0.1136
banking77,oracle,1,knn_lm,850,300,0.8325,0.965,0.4085,0.1176
banking77,oracle,1,knn_lm,900,311,0.845,0.965,0.4341,0.1201
banking77,oracle,1,knn_lm,950,323,0.8525,0.9675,0.4576,0.1251
banking77,oracle,1,knn_lm,1000,330,0.855,0.9675,0.4846,0.1276
banking77,oracle,1,knn_lm,1050,336,0.855,0.9675,0.5081,0.1301
banking77,oracle,1,knn_lm,1100,343,0.855,0.9675,0.5322,0.1321
banking77,oracle,1,knn_lm,1150,352,0.855,0.9675,0.5562,0.1366
banking77,oracle,1,knn_lm,1200,361,0.8725,0.9675,0.5807,0.1396
banking77,oracle,1,knn_lm,1248,370,0.875,0.965,0.6052,0.1431
banking77,oracle,1,river_logreg,0,0,0.0,0.1475,0.0,0.0
banking77,oracle,1,river_logreg,50,43,0.1,0.0,0.1822,0.9177
banking77,oracle,1,river_logreg,100,87,0.1975,0.0,0.359,1.8571
banking77,oracle,1,river_logreg,150,104,0.4925,0.0,0.5357,2.2621
banking77,oracle,1,river_logreg,200,121,0.5775,0.0,0.6863,2.6332
banking77,oracle,1,river_logreg,250,130,0.815,0.0,0.8209,2.8321
banking77,oracle,1,river_logreg,300,143,0.63,0.0,0.9666,3.1153
banking77,oracle,1,river_logreg,350,148,0.8425,0.0,1.0977,3.2209
banking77,oracle,1,river_logreg,400,154,0.835,0.0,1.2293,3.3485
banking77,oracle,1,river_logreg,450,157,0.935,0.0,1.3704,3.4165
banking77,oracle,1,river_logreg,500,163,0.97,0.0,1.5027,3.55
banking77,oracle,1,river_logreg,550,166,0.9225,0.0,1.6322,3.615
banking77,oracle,1,river_logreg,600,172,0.9525,0.0,1.7668,3.7451
banking77,oracle,1,river_logreg,650,174,0.9825,0.0,1.8904,3.7872
banking77,oracle,1,river_logreg,700,178,0.8875,0.0,2.02,3.8727
banking77,oracle,1,river_logreg,750,185,0.9475,0.0,2.1496,4.0224
banking77,oracle,1,river_logreg,800,192,0.905,0.0,2.2877,4.172
banking77,oracle,1,river_logreg,850,194,0.95,0.0,2.4148,4.214
banking77,oracle,1,river_logreg,900,198,0.875,0.0,2.5464,4.3046
banking77,oracle,1,river_logreg,950,201,0.9375,0.0,2.6726,4.3671
banking77,oracle,1,river_logreg,1000,204,0.9625,0.0,2.7957,4.4288
banking77,oracle,1,river_logreg,1050,204,0.9625,0.0,2.9218,4.4288
banking77,oracle,1,river_logreg,1100,206,0.9725,0.0,3.0497,4.4758
banking77,oracle,1,river_logreg,1150,206,0.9725,0.0,3.1818,4.4758
banking77,oracle,1,river_logreg,1200,206,0.9725,0.0,3.3093,4.4758
banking77,oracle,1,river_logreg,1248,207,0.9775,0.0,3.4294,4.4973
banking77,oracle,2,substrate,0,0,0.0,0.955,0.0,0.0
banking77,oracle,2,substrate,50,43,0.325,0.9525,0.022,0.0125
banking77,oracle,2,substrate,100,70,0.4875,0.9525,0.045,0.022
banking77,oracle,2,substrate,150,96,0.58,0.9525,0.067,0.032
banking77,oracle,2,substrate,200,111,0.6225,0.9525,0.0917,0.0385
banking77,oracle,2,substrate,250,128,0.66,0.9525,0.1103,0.0455
banking77,oracle,2,substrate,300,146,0.6925,0.9525,0.1338,0.0525
banking77,oracle,2,substrate,350,157,0.71,0.9525,0.1558,0.057
banking77,oracle,2,substrate,400,165,0.72,0.9525,0.1773,0.0605
banking77,oracle,2,substrate,450,178,0.735,0.9525,0.1938,0.0675
banking77,oracle,2,substrate,500,188,0.7425,0.9525,0.2163,0.0711
banking77,oracle,2,substrate,550,195,0.7475,0.9525,0.2334,0.0741
banking77,oracle,2,substrate,600,205,0.7625,0.9525,0.2514,0.0781
banking77,oracle,2,substrate,650,215,0.7725,0.9525,0.2714,0.0806
banking77,oracle,2,substrate,700,223,0.7825,0.9525,0.288,0.0851
banking77,oracle,2,substrate,750,239,0.7975,0.9525,0.3085,0.0921
banking77,oracle,2,substrate,800,248,0.81,0.9525,0.327,0.0951
banking77,oracle,2,substrate,850,263,0.8175,0.9525,0.348,0.1001
banking77,oracle,2,substrate,900,275,0.8225,0.9525,0.3707,0.1041
banking77,oracle,2,substrate,950,281,0.8225,0.9525,0.3872,0.1071
banking77,oracle,2,substrate,1000,291,0.8325,0.9525,0.4083,0.1116
banking77,oracle,2,substrate,1050,294,0.8325,0.9525,0.4322,0.1126
banking77,oracle,2,substrate,1100,302,0.835,0.9525,0.4522,0.1166
banking77,oracle,2,substrate,1150,308,0.845,0.9525,0.4707,0.1196
banking77,oracle,2,substrate,1200,313,0.845,0.9525,0.4902,0.1216
banking77,oracle,2,substrate,1250,321,0.845,0.9525,0.5092,0.1241
banking77,oracle,2,substrate,1300,327,0.85,0.9525,0.5282,0.1266
banking77,oracle,2,substrate,1350,332,0.85,0.9525,0.5542,0.1276
banking77,oracle,2,substrate,1400,343,0.8525,0.9525,0.5718,0.1326
banking77,oracle,2,substrate,1450,349,0.855,0.9525,0.5913,0.1351
banking77,oracle,2,substrate,1500,353,0.855,0.9525,0.6123,0.1371
banking77,oracle,2,substrate,1517,353,0.855,0.9525,0.6193,0.1371
banking77,oracle,2,static_knn,0,0,0.0,0.955,0.0,0.0
banking77,oracle,2,static_knn,50,50,0.0,0.955,0.0145,0.0
banking77,oracle,2,static_knn,100,100,0.0,0.955,0.0295,0.0
banking77,oracle,2,static_knn,150,150,0.0,0.955,0.0425,0.0
banking77,oracle,2,static_knn,200,200,0.0,0.955,0.0545,0.0
banking77,oracle,2,static_knn,250,250,0.0,0.955,0.0681,0.0
banking77,oracle,2,static_knn,300,300,0.0,0.955,0.0851,0.0
banking77,oracle,2,static_knn,350,350,0.0,0.955,0.0986,0.0
banking77,oracle,2,static_knn,400,400,0.0,0.955,0.1131,0.0
banking77,oracle,2,static_knn,450,450,0.0,0.955,0.1266,0.0
banking77,oracle,2,static_knn,500,500,0.0,0.955,0.1406,0.0
banking77,oracle,2,static_knn,550,550,0.0,0.955,0.1551,0.0
banking77,oracle,2,static_knn,600,600,0.0,0.955,0.1681,0.0
banking77,oracle,2,static_knn,650,650,0.0,0.955,0.1831,0.0
banking77,oracle,2,static_knn,700,700,0.0,0.955,0.1981,0.0
banking77,oracle,2,static_knn,750,750,0.0,0.955,0.2141,0.0
banking77,oracle,2,static_knn,800,800,0.0,0.955,0.2282,0.0
banking77,oracle,2,static_knn,850,850,0.0,0.955,0.2422,0.0
banking77,oracle,2,static_knn,900,900,0.0,0.955,0.2547,0.0
banking77,oracle,2,static_knn,950,950,0.0,0.955,0.2677,0.0
banking77,oracle,2,static_knn,1000,1000,0.0,0.955,0.2822,0.0
banking77,oracle,2,static_knn,1050,1050,0.0,0.955,0.2962,0.0
banking77,oracle,2,static_knn,1100,1100,0.0,0.955,0.3087,0.0
banking77,oracle,2,static_knn,1150,1150,0.0,0.955,0.3223,0.0
banking77,oracle,2,static_knn,1200,1200,0.0,0.955,0.3358,0.0
banking77,oracle,2,static_knn,1250,1250,0.0,0.955,0.3498,0.0
banking77,oracle,2,static_knn,1300,1300,0.0,0.955,0.3628,0.0
banking77,oracle,2,static_knn,1350,1350,0.0,0.955,0.3783,0.0
banking77,oracle,2,static_knn,1400,1400,0.0,0.955,0.3953,0.0
banking77,oracle,2,static_knn,1450,1450,0.0,0.955,0.4128,0.0
banking77,oracle,2,static_knn,1500,1500,0.0,0.955,0.4298,0.0
banking77,oracle,2,static_knn,1517,1517,0.0,0.955,0.4349,0.0
banking77,oracle,2,static_linear,0,0,0.0,0.945,0.0,0.0
banking77,oracle,2,static_linear,50,50,0.0,0.945,0.0005,0.0
banking77,oracle,2,static_linear,100,100,0.0,0.945,0.0025,0.0
banking77,oracle,2,static_linear,150,150,0.0,0.945,0.003,0.0
banking77,oracle,2,static_linear,200,200,0.0,0.945,0.004,0.0
banking77,oracle,2,static_linear,250,250,0.0,0.945,0.004,0.0
banking77,oracle,2,static_linear,300,300,0.0,0.945,0.0045,0.0
banking77,oracle,2,static_linear,350,350,0.0,0.945,0.005,0.0
banking77,oracle,2,static_linear,400,400,0.0,0.945,0.0055,0.0
banking77,oracle,2,static_linear,450,450,0.0,0.945,0.006,0.0
banking77,oracle,2,static_linear,500,500,0.0,0.945,0.0065,0.0
banking77,oracle,2,static_linear,550,550,0.0,0.945,0.007,0.0
banking77,oracle,2,static_linear,600,600,0.0,0.945,0.0075,0.0
banking77,oracle,2,static_linear,650,650,0.0,0.945,0.0085,0.0
banking77,oracle,2,static_linear,700,700,0.0,0.945,0.009,0.0
banking77,oracle,2,static_linear,750,750,0.0,0.945,0.01,0.0
banking77,oracle,2,static_linear,800,800,0.0,0.945,0.011,0.0
banking77,oracle,2,static_linear,850,850,0.0,0.945,0.0115,0.0
banking77,oracle,2,static_linear,900,900,0.0,0.945,0.012,0.0
banking77,oracle,2,static_linear,950,950,0.0,0.945,0.0125,0.0
banking77,oracle,2,static_linear,1000,1000,0.0,0.945,0.013,0.0
banking77,oracle,2,static_linear,1050,1050,0.0,0.945,0.014,0.0
banking77,oracle,2,static_linear,1100,1100,0.0,0.945,0.0145,0.0
banking77,oracle,2,static_linear,1150,1150,0.0,0.945,0.015,0.0
banking77,oracle,2,static_linear,1200,1200,0.0,0.945,0.0155,0.0
banking77,oracle,2,static_linear,1250,1250,0.0,0.945,0.016,0.0
banking77,oracle,2,static_linear,1300,1300,0.0,0.945,0.0165,0.0
banking77,oracle,2,static_linear,1350,1350,0.0,0.945,0.017,0.0
banking77,oracle,2,static_linear,1400,1400,0.0,0.945,0.0175,0.0
banking77,oracle,2,static_linear,1450,1450,0.0,0.945,0.018,0.0
banking77,oracle,2,static_linear,1500,1500,0.0,0.945,0.0185,0.0
banking77,oracle,2,static_linear,1517,1517,0.0,0.945,0.0185,0.0
banking77,oracle,2,online_linear,0,0,0.0,0.945,0.0,0.0
banking77,oracle,2,online_linear,50,50,0.0,0.95,0.0015,0.007
banking77,oracle,2,online_linear,100,100,0.0,0.9525,0.0025,0.015
banking77,oracle,2,online_linear,150,150,0.0,0.9525,0.003,0.0235
banking77,oracle,2,online_linear,200,200,0.0,0.95,0.0045,0.032
banking77,oracle,2,online_linear,250,250,0.0,0.95,0.0055,0.0395
banking77,oracle,2,online_linear,300,300,0.0,0.9475,0.006,0.05
banking77,oracle,2,online_linear,350,350,0.0,0.9475,0.007,0.0594
banking77,oracle,2,online_linear,400,400,0.0,0.9475,0.0085,0.0664
banking77,oracle,2,online_linear,450,450,0.0,0.9475,0.009,0.0739
banking77,oracle,2,online_linear,500,500,0.0,0.945,0.0105,0.0809
banking77,oracle,2,online_linear,550,550,0.0,0.9425,0.011,0.0884
banking77,oracle,2,online_linear,600,600,0.0,0.9475,0.0125,0.0934
banking77,oracle,2,online_linear,650,650,0.0,0.945,0.0135,0.1029
banking77,oracle,2,online_linear,700,700,0.02,0.9475,0.015,0.1108
banking77,oracle,2,online_linear,750,750,0.0425,0.945,0.0165,0.1203
banking77,oracle,2,online_linear,800,798,0.075,0.9425,0.019,0.1278
banking77,oracle,2,online_linear,850,845,0.11,0.94,0.0195,0.1353
banking77,oracle,2,online_linear,900,893,0.1425,0.9375,0.0215,0.1473
banking77,oracle,2,online_linear,950,929,0.19,0.935,0.0225,0.1543
banking77,oracle,2,online_linear,1000,968,0.255,0.9325,0.024,0.1603
banking77,oracle,2,online_linear,1050,999,0.3025,0.9325,0.025,0.1638
banking77,oracle,2,online_linear,1100,1030,0.325,0.9275,0.0265,0.1668
banking77,oracle,2,online_linear,1150,1054,0.36,0.9275,0.0285,0.1698
banking77,oracle,2,online_linear,1200,1086,0.3975,0.9275,0.0315,0.1728
banking77,oracle,2,online_linear,1250,1114,0.435,0.9275,0.0325,0.1788
banking77,oracle,2,online_linear,1300,1140,0.5025,0.925,0.0325,0.1843
banking77,oracle,2,online_linear,1350,1156,0.5375,0.925,0.0335,0.1868
banking77,oracle,2,online_linear,1400,1177,0.555,0.92,0.0335,0.1918
banking77,oracle,2,online_linear,1450,1196,0.5625,0.9175,0.0355,0.1943
banking77,oracle,2,online_linear,1500,1214,0.6325,0.915,0.036,0.1968
banking77,oracle,2,online_linear,1517,1218,0.65,0.9175,0.036,0.1984
banking77,oracle,2,ewc,0,0,0.0,0.945,0.0,0.0
banking77,oracle,2,ewc,50,50,0.0,0.9475,0.002,0.016
banking77,oracle,2,ewc,100,100,0.0,0.95,0.004,0.032
banking77,oracle,2,ewc,150,150,0.0,0.9475,0.006,0.0505
banking77,oracle,2,ewc,200,200,0.0,0.9475,0.008,0.0681
banking77,oracle,2,ewc,250,250,0.0,0.9525,0.0105,0.0866
banking77,oracle,2,ewc,300,300,0.0,0.9525,0.0125,0.1041
banking77,oracle,2,ewc,350,350,0.0,0.9525,0.0135,0.1251
banking77,oracle,2,ewc,400,400,0.0,0.9525,0.0145,0.1421
banking77,oracle,2,ewc,450,450,0.0,0.95,0.0165,0.1597
banking77,oracle,2,ewc,500,500,0.0,0.95,0.019,0.1732
banking77,oracle,2,ewc,550,550,0.0,0.95,0.021,0.1887
banking77,oracle,2,ewc,600,600,0.0,0.95,0.0235,0.2022
banking77,oracle,2,ewc,650,650,0.0,0.95,0.0245,0.2202
banking77,oracle,2,ewc,700,700,0.0,0.95,0.0255,0.2392
banking77,oracle,2,ewc,750,750,0.0025,0.95,0.029,0.2557
banking77,oracle,2,ewc,800,800,0.0125,0.9475,0.03,0.2743
banking77,oracle,2,ewc,850,848,0.0275,0.9475,0.031,0.2903
banking77,oracle,2,ewc,900,897,0.05,0.9475,0.0325,0.3073
banking77,oracle,2,ewc,950,943,0.0725,0.945,0.035,0.3218
banking77,oracle,2,ewc,1000,988,0.105,0.945,0.0365,0.338
banking77,oracle,2,ewc,1050,1028,0.1625,0.945,0.0405,0.3511
banking77,oracle,2,ewc,1100,1065,0.1825,0.945,0.041,0.3666
banking77,oracle,2,ewc,1150,1099,0.2325,0.9425,0.042,0.3816
banking77,oracle,2,ewc,1200,1136,0.26,0.94,0.044,0.3951
banking77,oracle,2,ewc,1250,1169,0.285,0.94,0.047,0.4056
banking77,oracle,2,ewc,1300,1202,0.3525,0.94,0.049,0.4187
banking77,oracle,2,ewc,1350,1226,0.3775,0.94,0.0511,0.4272
banking77,oracle,2,ewc,1400,1254,0.4075,0.94,0.0526,0.4377
banking77,oracle,2,ewc,1450,1286,0.4525,0.9375,0.0546,0.4492
banking77,oracle,2,ewc,1500,1307,0.48,0.94,0.0556,0.4582
banking77,oracle,2,ewc,1517,1313,0.495,0.94,0.0561,0.4612
banking77,oracle,2,a_gem,0,0,0.0,0.945,0.0,0.0
banking77,oracle,2,a_gem,50,50,0.0,0.95,0.0025,0.028
banking77,oracle,2,a_gem,100,100,0.0,0.95,0.005,0.0575
banking77,oracle,2,a_gem,150,150,0.0,0.9525,0.007,0.0891
banking77,oracle,2,a_gem,200,200,0.0,0.95,0.0085,0.1196
banking77,oracle,2,a_gem,250,250,0.0,0.95,0.01,0.1502
banking77,oracle,2,a_gem,300,300,0.0,0.9475,0.012,0.1902
banking77,oracle,2,a_gem,350,350,0.0,0.9475,0.014,0.2207
banking77,oracle,2,a_gem,400,400,0.0,0.9475,0.015,0.2478
banking77,oracle,2,a_gem,450,450,0.0,0.9475,0.0155,0.2758
banking77,oracle,2,a_gem,500,500,0.0,0.945,0.0165,0.3068
banking77,oracle,2,a_gem,550,550,0.0,0.945,0.0185,0.3323
banking77,oracle,2,a_gem,600,600,0.0,0.9475,0.02,0.3624
banking77,oracle,2,a_gem,650,650,0.0,0.9475,0.022,0.3899
banking77,oracle,2,a_gem,700,700,0.02,0.9475,0.0235,0.4174
banking77,oracle,2,a_gem,750,750,0.0375,0.9475,0.026,0.4479
banking77,oracle,2,a_gem,800,798,0.055,0.945,0.0265,0.48
banking77,oracle,2,a_gem,850,846,0.095,0.9475,0.0285,0.506
banking77,oracle,2,a_gem,900,894,0.1225,0.945,0.03,0.536
banking77,oracle,2,a_gem,950,934,0.17,0.9425,0.031,0.5605
banking77,oracle,2,a_gem,1000,976,0.205,0.9425,0.035,0.5856
banking77,oracle,2,a_gem,1050,1008,0.2425,0.935,0.036,0.6061
banking77,oracle,2,a_gem,1100,1042,0.2825,0.935,0.0369,0.6278
banking77,oracle,2,a_gem,1150,1070,0.3,0.9325,0.0385,0.6448
banking77,oracle,2,a_gem,1200,1105,0.34,0.935,0.04,0.6653
banking77,oracle,2,a_gem,1250,1136,0.3675,0.935,0.0419,0.6833
banking77,oracle,2,a_gem,1300,1164,0.4225,0.935,0.0425,0.7009
banking77,oracle,2,a_gem,1350,1186,0.45,0.935,0.043,0.7154
banking77,oracle,2,a_gem,1400,1212,0.48,0.9325,0.045,0.7304
banking77,oracle,2,a_gem,1450,1239,0.5,0.9275,0.046,0.7464
banking77,oracle,2,a_gem,1500,1258,0.55,0.93,0.0475,0.7575
banking77,oracle,2,a_gem,1517,1263,0.57,0.93,0.048,0.76
banking77,oracle,2,lwf,0,0,0.0,0.945,0.0,0.0
banking77,oracle,2,lwf,50,50,0.0,0.95,0.001,0.0135
banking77,oracle,2,lwf,100,100,0.0,0.9525,0.002,0.0265
banking77,oracle,2,lwf,150,150,0.0,0.95,0.004,0.041
banking77,oracle,2,lwf,200,200,0.0,0.95,0.006,0.0565
banking77,oracle,2,lwf,250,250,0.0,0.95,0.008,0.0701
banking77,oracle,2,lwf,300,300,0.0,0.95,0.008,0.0841
banking77,oracle,2,lwf,350,350,0.0,0.95,0.0085,0.0976
banking77,oracle,2,lwf,400,400,0.0,0.95,0.01,0.1131
banking77,oracle,2,lwf,450,450,0.0,0.95,0.012,0.1281
banking77,oracle,2,lwf,500,500,0.0,0.95,0.014,0.1421
banking77,oracle,2,lwf,550,550,0.0,0.95,0.015,0.1571
banking77,oracle,2,lwf,600,600,0.0,0.9475,0.016,0.1716
banking77,oracle,2,lwf,650,650,0.0,0.95,0.018,0.1862
banking77,oracle,2,lwf,700,700,0.0,0.95,0.0195,0.2022
banking77,oracle,2,lwf,750,750,0.0,0.9475,0.0205,0.2162
banking77,oracle,2,lwf,800,800,0.0025,0.9475,0.0217,0.2326
banking77,oracle,2,lwf,850,848,0.0025,0.9475,0.0242,0.2456
banking77,oracle,2,lwf,900,898,0.0025,0.9475,0.0257,0.2596
banking77,oracle,2,lwf,950,948,0.01,0.9475,0.0282,0.2721
banking77,oracle,2,lwf,1000,997,0.015,0.9475,0.0307,0.2846
banking77,oracle,2,lwf,1050,1047,0.0225,0.9475,0.0307,0.2991
banking77,oracle,2,lwf,1100,1094,0.03,0.9475,0.0322,0.3166
banking77,oracle,2,lwf,1150,1142,0.04,0.9475,0.0347,0.3286
banking77,oracle,2,lwf,1200,1189,0.035,0.9475,0.0362,0.3396
banking77,oracle,2,lwf,1250,1235,0.0375,0.9475,0.0372,0.3562
banking77,oracle,2,lwf,1300,1284,0.055,0.9475,0.0382,0.3717
banking77,oracle,2,lwf,1350,1333,0.0625,0.9475,0.0402,0.3867
banking77,oracle,2,lwf,1400,1381,0.07,0.9475,0.0407,0.4012
banking77,oracle,2,lwf,1450,1427,0.0725,0.945,0.0427,0.4147
banking77,oracle,2,lwf,1500,1470,0.085,0.9475,0.0437,0.4277
banking77,oracle,2,lwf,1517,1484,0.085,0.9475,0.0437,0.4322
banking77,oracle,2,knn_lm,0,0,0.0,0.9575,0.0,0.0
banking77,oracle,2,knn_lm,50,50,0.085,0.9575,0.0255,0.018
banking77,oracle,2,knn_lm,100,93,0.1875,0.9575,0.0475,0.0365
banking77,oracle,2,knn_lm,150,134,0.2825,0.9575,0.0736,0.0496
banking77,oracle,2,knn_lm,200,163,0.3675,0.9575,0.0981,0.0621
banking77,oracle,2,knn_lm,250,199,0.44,0.9575,0.1216,0.0756
banking77,oracle,2,knn_lm,300,225,0.4775,0.955,0.1467,0.0856
banking77,oracle,2,knn_lm,350,245,0.5,0.955,0.1702,0.0951
banking77,oracle,2,knn_lm,400,262,0.54,0.955,0.1902,0.1026
banking77,oracle,2,knn_lm,450,286,0.585,0.955,0.2142,0.1126
banking77,oracle,2,knn_lm,500,308,0.615,0.955,0.2378,0.1216
banking77,oracle,2,knn_lm,550,329,0.635,0.955,0.2598,0.1324
banking77,oracle,2,knn_lm,600,346,0.6425,0.955,0.2833,0.1399
banking77,oracle,2,knn_lm,650,366,0.655,0.955,0.3063,0.1474
banking77,oracle,2,knn_lm,700,385,0.68,0.955,0.3308,0.1549
banking77,oracle,2,knn_lm,750,408,0.6925,0.955,0.3574,0.1629
banking77,oracle,2,knn_lm,800,427,0.7075,0.955,0.3807,0.1714
banking77,oracle,2,knn_lm,850,447,0.7125,0.955,0.4062,0.1794
banking77,oracle,2,knn_lm,900,464,0.7125,0.955,0.4288,0.1859
banking77,oracle,2,knn_lm,950,478,0.72,0.955,0.4528,0.1919
banking77,oracle,2,knn_lm,1000,497,0.7275,0.955,0.4753,0.2004
banking77,oracle,2,knn_lm,1050,506,0.73,0.955,0.5004,0.2034
banking77,oracle,2,knn_lm,1100,522,0.73,0.955,0.527,0.2084
banking77,oracle,2,knn_lm,1150,536,0.74,0.955,0.5515,0.2139
banking77,oracle,2,knn_lm,1200,549,0.745,0.955,0.577,0.219
banking77,oracle,2,knn_lm,1250,562,0.7475,0.955,0.5995,0.2249
banking77,oracle,2,knn_lm,1300,573,0.755,0.955,0.623,0.2295
banking77,oracle,2,knn_lm,1350,584,0.7575,0.955,0.6506,0.2349
banking77,oracle,2,knn_lm,1400,601,0.7625,0.955,0.6746,0.2415
banking77,oracle,2,knn_lm,1450,611,0.765,0.955,0.6986,0.246
banking77,oracle,2,knn_lm,1500,621,0.7625,0.955,0.7227,0.2505
banking77,oracle,2,knn_lm,1517,625,0.765,0.955,0.7312,0.252
banking77,oracle,2,river_logreg,0,0,0.0,0.1525,0.0,0.0
banking77,oracle,2,river_logreg,50,44,0.1,0.0,0.1654,0.9168
banking77,oracle,2,river_logreg,100,79,0.3725,0.0,0.331,1.6725
banking77,oracle,2,river_logreg,150,113,0.56,0.0,0.5142,2.4356
banking77,oracle,2,river_logreg,200,132,0.73,0.0,0.6679,2.8469
banking77,oracle,2,river_logreg,250,150,0.9375,0.0,0.812,3.2342
banking77,oracle,2,river_logreg,300,159,0.8225,0.0,0.9526,3.4345
banking77,oracle,2,river_logreg,350,169,0.8075,0.0,1.1008,3.6507
banking77,oracle,2,river_logreg,400,171,0.9125,0.0,1.2334,3.6932
banking77,oracle,2,river_logreg,450,180,0.855,0.0,1.3746,3.8914
banking77,oracle,2,river_logreg,500,188,0.8975,0.0,1.5052,4.0695
banking77,oracle,2,river_logreg,550,190,0.9375,0.0,1.6313,4.1155
banking77,oracle,2,river_logreg,600,192,0.9275,0.0,1.7609,4.1635
banking77,oracle,2,river_logreg,650,196,0.96,0.0,1.8929,4.2551
banking77,oracle,2,river_logreg,700,199,0.8925,0.0,2.05,4.3527
banking77,oracle,2,river_logreg,750,207,0.9725,0.0,2.2637,4.6273
banking77,oracle,2,river_logreg,800,213,0.8625,0.0,2.4467,4.7948
banking77,oracle,2,river_logreg,850,221,0.96,0.0,2.6168,5.0254
banking77,oracle,2,river_logreg,900,227,0.915,0.0,2.7829,5.1859
banking77,oracle,2,river_logreg,950,229,0.75,0.0,2.9989,5.2514
banking77,oracle,2,river_logreg,1000,239,0.935,0.0,3.1805,5.5435
banking77,oracle,2,river_logreg,1050,242,0.895,0.0,3.374,5.6424
banking77,oracle,2,river_logreg,1100,245,0.9675,0.0,3.5426,5.7359
banking77,oracle,2,river_logreg,1150,245,0.9675,0.0,3.688,5.7359
banking77,oracle,2,river_logreg,1200,245,0.9675,0.0,3.8831,5.7359
banking77,oracle,2,river_logreg,1250,247,0.97,0.0,4.0572,5.8036
banking77,oracle,2,river_logreg,1300,248,0.935,0.0,4.2537,5.8311
banking77,oracle,2,river_logreg,1350,252,0.9025,0.0,4.4148,5.9302
banking77,oracle,2,river_logreg,1400,261,0.935,0.0,4.5768,6.1703
